step,types,amount,oldbalanceorig,newbalanceorig,oldbalancedest,newbalancedest,isfraud,isflaggedfraud
178,1,331412.32,0.0,0.0,1252994.04,1584406.36,0,0
242,1,509985.31,509985.31,0.0,0.0,509985.31,1,0
50,1,112668.54,112668.54,0.0,0.0,112668.54,1,0
184,0,132367.71,6040019.82,6172387.53,212140.48,79772.78,0,0
40,1,108052.62,2487.0,0.0,0.0,108052.62,0,0
17,3,16600.34,15635.0,0.0,0.0,0.0,0,0
34,3,44262.23,122885.67,78623.44,0.0,0.0,0,0
252,1,276321.62,70251.0,0.0,102654.26,378975.88,0,0
182,1,132335.84,0.0,0.0,214217.22,346553.07,0,0
300,1,198157.68,0.0,0.0,279392.77,477550.45,0,0
228,4,451718.08,11778.0,0.0,49393.6,501111.68,0,0
381,3,10566.62,0.0,0.0,0.0,0.0,0,0
457,4,879136.17,879136.17,0.0,0.0,0.0,1,0
12,0,198256.97,89326.0,287582.97,0.0,0.0,0,0
284,4,739584.33,739584.33,0.0,0.0,0.0,1,0
379,1,275754.67,0.0,0.0,759999.6,1207996.63,0,0
229,3,6341.53,10759.0,4417.47,0.0,0.0,0,0
45,0,17417.57,9895774.7,9913192.27,1808199.09,1790781.51,0,0
678,4,194876.96,194876.96,0.0,0.0,0.0,1,0
260,0,248023.28,7494282.4,7742305.68,1138356.64,890333.36,0,0
231,0,368468.56,0.0,368468.56,908480.22,540011.66,0,0
299,0,226970.1,72741.0,299711.1,1622915.5,1395945.4,0,0
115,1,1844357.26,1844357.26,0.0,3549005.46,5393362.71,1,0
467,1,269722.42,269722.42,0.0,24817.83,294540.26,1,0
409,4,1050135.78,1050135.78,0.0,0.0,0.0,1,0
258,1,132911.41,19846.0,0.0,238036.52,370947.93,0,0
75,4,460436.43,460436.43,0.0,0.0,0.0,1,0
34,1,146381.42,0.0,0.0,561489.28,707870.7,0,0
281,1,142503.74,0.0,0.0,1259416.36,1401920.1,0,0
305,1,121703.15,25235.0,0.0,339045.97,465712.13,0,0
378,3,8277.89,12383.0,4105.11,0.0,0.0,0,0
304,4,46661.03,46661.03,0.0,0.0,0.0,1,0
279,3,2648.24,2218.72,0.0,0.0,0.0,0,0
306,1,10000000.0,10000000.0,0.0,295862.46,10295862.46,1,0
374,1,307651.95,21050.0,0.0,1366634.25,1674286.2,0,0
201,1,214337.46,303282.0,88944.54,0.0,214337.46,0,0
377,1,171008.52,0.0,0.0,461649.18,632657.7,0,0
376,3,8384.84,0.0,0.0,0.0,0.0,0,0
182,4,166323.01,166323.01,0.0,0.0,0.0,1,0
25,1,781953.11,781953.11,0.0,0.0,781953.11,1,0
567,4,1839972.36,1839972.36,0.0,0.0,0.0,1,0
552,4,692743.57,692743.57,0.0,0.0,0.0,1,0
19,3,12270.33,7595.0,0.0,0.0,0.0,0,0
307,4,776002.58,199187.0,0.0,48957.35,824959.93,0,0
130,1,1494432.21,1494432.21,0.0,0.0,1494432.21,1,0
18,3,15289.16,102373.0,87083.84,0.0,0.0,0,0
10,3,28753.06,10245.0,0.0,0.0,0.0,0,0
208,1,80518.62,149.0,0.0,143828.02,224346.64,0,0
206,4,1300968.1,0.0,0.0,2125975.15,3426943.25,0,0
163,3,16509.07,143189.25,126680.18,0.0,0.0,0,0
331,0,96120.18,21150.0,117270.18,0.0,0.0,0,0
231,1,114929.76,0.0,0.0,398967.48,513897.24,0,0
373,1,109978.7,6871.0,0.0,246963.84,356942.54,0,0
351,0,104546.55,2572351.77,2676898.32,3258771.22,3154224.67,0,0
342,4,22402.21,22402.21,0.0,0.0,0.0,1,0
186,1,159745.36,228052.0,68306.64,0.0,159745.36,0,0
682,4,5271.46,5271.46,0.0,0.0,0.0,1,0
445,4,72901.03,72901.03,0.0,0.0,0.0,1,0
164,4,798788.39,20339.0,0.0,346416.06,1145204.45,0,0
522,3,11599.74,0.0,0.0,0.0,0.0,0,0
134,3,14981.32,0.0,0.0,0.0,0.0,0,0
329,3,7770.52,101056.0,93285.48,0.0,0.0,0,0
258,0,154990.77,217543.88,372534.65,54755.03,0.0,0,0
249,4,3879669.76,3879669.76,0.0,0.0,0.0,1,0
14,1,294699.35,10797.0,0.0,0.0,300270.15,0,0
18,1,508782.2,0.0,0.0,1082007.65,1590789.85,1,0
16,3,13295.87,104698.78,91402.92,0.0,0.0,0,0
181,4,947547.24,144.0,0.0,1808.0,1236361.75,0,0
278,0,197150.49,7765702.29,7962852.78,278257.56,81107.06,0,0
394,3,845.04,12543.0,11697.96,0.0,0.0,0,0
700,1,113447.92,113447.92,0.0,4125541.75,4238989.66,1,0
395,0,449035.29,62.0,449097.29,442956.47,0.0,0,0
183,1,379916.16,29853.0,0.0,0.0,379916.16,0,0
493,4,1214511.61,1214511.61,0.0,0.0,0.0,1,0
135,4,1519979.57,0.0,0.0,1624023.59,3144003.16,0,0
307,1,412079.6,0.0,0.0,4071392.09,4483471.69,0,0
22,3,1991.07,0.0,0.0,0.0,0.0,0,0
332,1,281793.82,0.0,0.0,612484.9,894278.72,0,0
405,1,973805.75,973805.75,0.0,0.0,973805.75,1,0
396,1,184721.19,10977.0,0.0,181952.21,366673.4,0,0
226,3,44629.03,1071.0,0.0,0.0,0.0,0,0
163,1,134669.17,0.0,0.0,646997.81,781666.98,0,0
281,1,39661.57,14511.0,0.0,0.0,39661.57,0,0
164,0,130008.53,27735.0,157743.53,1885377.67,1755369.14,0,0
13,3,12079.24,0.0,0.0,0.0,0.0,0,0
16,3,11057.8,0.0,0.0,0.0,0.0,0,0
142,3,23588.51,0.0,0.0,0.0,0.0,0,0
180,1,175439.84,0.0,0.0,986842.76,1162282.6,0,0
205,3,14918.24,94.0,0.0,0.0,0.0,0,0
43,1,29988.0,29988.0,0.0,0.0,29988.0,1,0
480,1,181104.66,181104.66,0.0,205812.52,386917.18,1,0
134,3,34663.88,0.0,0.0,0.0,0.0,0,0
301,1,66681.71,0.0,0.0,674388.63,741070.35,0,0
230,3,2317.72,212.0,0.0,0.0,0.0,0,0
41,4,410777.75,371.0,0.0,0.0,410777.75,0,0
402,1,133975.43,0.0,0.0,3576083.28,3710058.71,0,0
181,0,114860.01,9177279.43,9292139.44,662025.29,547165.28,0,0
150,4,119454.86,119454.86,0.0,0.0,0.0,1,0
589,1,158092.46,0.0,0.0,161508.94,319601.4,0,0
40,1,304032.52,51752.0,0.0,221228.57,525261.09,0,0
371,0,206274.74,2089799.92,2296074.65,1113659.42,907384.69,0,0
162,1,276839.92,120880.63,0.0,3062314.0,3339153.92,0,0
573,1,117775.59,0.0,0.0,141244.06,259019.65,0,0
20,1,14900.06,190.0,0.0,798497.18,813397.24,0,0
375,0,67147.7,1330147.22,1397294.92,124128.2,56980.49,0,0
371,0,269079.3,4688145.42,4957224.72,2092800.96,1823721.66,0,0
372,3,6770.13,305261.0,298490.87,0.0,0.0,0,0
691,3,13776.03,1589.0,0.0,0.0,0.0,0,0
232,1,76874.7,0.0,0.0,3035182.32,3112057.01,0,0
393,1,243279.48,0.0,0.0,1613842.08,1857121.57,0,0
32,4,401575.19,401575.19,0.0,0.0,0.0,1,0
235,4,638487.85,638487.85,0.0,0.0,0.0,1,0
332,3,1202.65,0.0,0.0,0.0,0.0,0,0
730,4,1665334.68,1665334.68,0.0,0.0,0.0,1,0
445,4,100433.21,100433.21,0.0,0.0,0.0,1,0
347,0,490057.61,45458.0,535515.61,0.0,0.0,0,0
134,0,324260.42,132905.15,457165.57,13043844.93,12719584.5,0,0
33,3,11864.21,16352.0,4487.79,0.0,0.0,0,0
330,3,2150.2,0.0,0.0,0.0,0.0,0,0
232,3,338.24,0.0,0.0,0.0,0.0,0,0
282,3,3968.92,0.0,0.0,0.0,0.0,0,0
252,3,14325.65,22305.0,7979.35,0.0,0.0,0,0
135,0,155798.32,6401311.36,6557109.68,445565.23,289766.91,0,0
217,1,538312.05,538312.05,0.0,473640.86,1011952.91,1,0
9,1,267173.82,0.0,0.0,3439268.34,3706442.17,0,0
234,3,8181.12,31670.0,23488.88,0.0,0.0,0,0
414,4,10000000.0,10724264.21,724264.21,0.0,0.0,1,0
631,4,341.3,341.3,0.0,0.0,0.0,1,0
251,1,22110.5,1208.0,0.0,535243.48,557353.98,0,0
331,4,1322451.6,0.0,0.0,10146004.2,11468455.8,0,0
398,0,360203.7,28053758.7,28413962.4,974871.06,614667.36,0,0
8,3,374.32,0.0,0.0,0.0,0.0,0,0
464,1,880975.83,880975.83,0.0,1271.78,882247.61,1,0
165,4,1869237.83,1869237.83,0.0,0.0,0.0,1,0
326,0,14457.96,16255603.68,16270061.65,749378.59,734920.63,0,0
159,0,320122.1,165254.0,485376.1,0.0,0.0,0,0
302,3,3360.21,0.0,0.0,0.0,0.0,0,0
208,3,2905.48,0.0,0.0,0.0,0.0,0,0
372,1,5464727.14,5464727.14,0.0,9012.39,5473739.54,1,0
322,1,75424.8,62030.13,0.0,880135.03,955559.83,0,0
208,4,192200.87,0.0,0.0,8530434.73,8722635.61,0,0
400,4,1191669.35,1191669.35,0.0,0.0,0.0,1,0
44,1,220993.67,120446.0,0.0,2297535.93,2518529.6,0,0
353,1,199069.64,99355.0,0.0,3905675.56,4104745.21,0,0
239,4,213399.85,94501.0,0.0,4928202.9,5141602.75,0,0
211,1,77754.97,0.0,0.0,1936564.36,1797827.22,0,0
181,1,18048.04,0.0,0.0,541040.68,559088.72,0,0
212,3,2038.57,0.0,0.0,0.0,0.0,0,0
406,1,76976.59,0.0,0.0,354677.72,431654.31,0,0
164,3,4246.65,0.0,0.0,0.0,0.0,0,0
350,1,93308.14,45787.0,0.0,1216574.54,1309882.68,0,0
352,1,155808.59,0.0,0.0,301124.71,456933.3,0,0
592,3,12154.32,124803.99,112649.67,0.0,0.0,0,0
138,3,12225.32,0.0,0.0,0.0,0.0,0,0
561,4,31945.44,31945.44,0.0,0.0,0.0,1,0
394,0,93095.34,3018812.69,3111908.02,2169450.06,2076354.73,0,0
229,3,15300.86,36640.22,21339.36,0.0,0.0,0,0
253,1,315754.48,0.0,0.0,380291.75,696046.22,0,0
378,0,221999.27,20350068.45,20572067.72,438264.84,216265.57,0,0
400,0,102175.26,12490187.87,12592363.13,738871.8,636696.55,0,0
254,1,316254.35,318360.0,2105.65,30323.97,346578.33,0,0
398,1,257672.94,0.0,0.0,13591899.31,13849572.25,0,0
428,1,186026.06,0.0,0.0,3280758.25,3466784.31,0,0
284,3,20117.68,13292.0,0.0,0.0,0.0,0,0
226,1,195708.55,195708.55,0.0,5705050.51,5900759.07,1,0
444,4,1108140.19,1108140.19,0.0,0.0,0.0,1,0
371,3,42334.66,0.0,0.0,0.0,0.0,0,0
548,3,6772.95,16987.0,10214.05,0.0,0.0,0,0
185,1,23107.72,201795.0,178687.28,0.0,23107.72,0,0
204,1,180529.31,65358.0,0.0,30029.79,210559.1,0,0
373,1,117249.99,26105.0,0.0,30435.45,147685.44,0,0
133,1,20650.07,41675.0,21024.93,1005474.78,1295680.06,0,0
240,4,2058961.66,2058961.66,0.0,0.0,0.0,1,0
163,3,4464.83,22407.98,17943.15,0.0,0.0,0,0
595,0,31308.67,153894.0,185202.67,0.0,0.0,0,0
367,4,435867.16,435867.16,0.0,0.0,0.0,1,0
140,1,74731.49,230.0,0.0,0.0,74731.49,0,0
255,1,38223.11,38223.11,0.0,115485.32,153708.43,1,0
373,0,202704.1,49544.0,252248.1,4258625.49,4055921.39,0,0
354,1,157429.55,0.0,0.0,232504.11,389933.66,0,0
167,3,7032.52,21191.0,14158.48,0.0,0.0,0,0
21,3,19678.1,10826.0,0.0,0.0,0.0,0,0
14,1,452906.03,0.0,0.0,22544265.28,24142037.65,0,0
375,1,315435.9,0.0,0.0,2235698.49,2551134.39,0,0
352,4,729832.82,0.0,0.0,793508.97,1523341.79,0,0
614,1,55426.57,1000.0,0.0,0.0,55426.57,0,0
138,1,366937.51,0.0,0.0,887121.31,1254058.82,0,0
240,2,2320.83,51520.0,49199.17,2841988.04,2844308.87,0,0
257,4,6262505.91,6262505.91,0.0,0.0,0.0,1,0
327,3,8828.49,0.0,0.0,0.0,0.0,0,0
107,4,37133.63,37133.63,0.0,0.0,0.0,1,0
348,1,274973.52,160.0,0.0,748931.71,1023905.23,0,0
141,1,177155.51,0.0,0.0,823933.55,1001089.06,0,0
350,0,55243.15,6294577.91,6349821.06,12664853.85,12609610.7,0,0
396,1,116512.16,0.0,0.0,36175600.75,36292112.91,0,0
189,3,6857.5,54644.0,47786.5,0.0,0.0,0,0
96,3,4551.3,40430.42,35879.12,0.0,0.0,0,0
730,1,0.0,0.0,0.0,1008609.53,1008609.53,1,0
204,1,94794.75,99029.0,4234.25,170385.03,265179.78,0,0
136,0,48255.07,115997.0,164252.07,106891.0,0.0,0,0
328,3,2874.3,27386.22,24511.93,0.0,0.0,0,0
205,0,159448.19,7403174.91,7562623.1,1671386.02,1511937.83,0,0
351,1,264335.11,0.0,0.0,465227.54,729562.65,0,0
20,4,78347.09,0.0,0.0,271580.35,279289.07,0,0
299,1,29193.93,5062.0,0.0,613782.43,642976.36,0,0
402,3,3963.45,0.0,0.0,0.0,0.0,0,0
33,1,80401.22,205643.0,125241.78,1929959.06,2010360.28,0,0
332,1,208128.41,27150.0,0.0,478558.58,686686.99,0,0
235,3,2271.09,0.0,0.0,0.0,0.0,0,0
268,4,1070857.97,1070857.97,0.0,0.0,0.0,1,0
674,4,171651.7,171651.7,0.0,0.0,0.0,1,0
159,3,4030.27,251626.0,247595.73,0.0,0.0,0,0
325,3,27392.4,0.0,0.0,0.0,0.0,0,0
403,3,16593.31,5582.0,0.0,0.0,0.0,0,0
157,1,1397162.15,1397162.15,0.0,3145907.84,4543069.99,1,0
519,4,1644253.61,1644253.61,0.0,0.0,0.0,1,0
161,1,262531.16,94861.0,0.0,0.0,262531.16,0,0
324,1,168626.13,50642.0,0.0,1864679.67,2033305.8,0,0
347,3,16626.38,30356.0,13729.62,0.0,0.0,0,0
132,1,393433.5,240882.22,0.0,63581.35,457014.85,0,0
382,0,197921.66,7421347.01,7619268.68,757593.71,559672.04,0,0
301,1,310115.41,120.0,0.0,0.0,310115.41,0,0
179,4,1494831.65,1494831.65,0.0,0.0,0.0,1,0
207,4,328110.3,328110.3,0.0,0.0,0.0,1,0
137,3,14142.74,0.0,0.0,0.0,0.0,0,0
353,3,9407.61,0.0,0.0,0.0,0.0,0,0
34,3,10473.38,1827.0,0.0,0.0,0.0,0,0
302,1,136230.75,18288.55,0.0,18058431.82,18194662.58,0,0
15,3,37178.94,73.0,0.0,0.0,0.0,0,0
105,1,35496.47,35496.47,0.0,123871.82,159368.28,1,0
310,1,174096.59,20189.74,0.0,640358.24,814454.83,0,0
13,3,42976.97,37287.0,0.0,0.0,0.0,0,0
19,4,3477438.49,3477438.49,0.0,0.0,0.0,1,0
18,1,12376.73,0.0,0.0,1650558.37,1731003.01,0,0
308,3,10593.62,0.0,0.0,0.0,0.0,0,0
490,1,3641525.7,3641525.7,0.0,599102.39,4240628.09,1,0
137,3,8188.19,154158.24,145970.05,0.0,0.0,0,0
155,3,12412.54,57271.96,44859.42,0.0,0.0,0,0
599,1,306675.37,306675.37,0.0,3566083.7,3872759.07,1,0
675,1,10000000.0,10000000.0,0.0,759509.55,10759509.55,1,0
139,1,307389.25,0.0,0.0,617222.86,924612.11,0,0
261,1,2241630.36,2241630.36,0.0,5951537.54,8193167.9,1,0
18,1,260378.72,19951.0,0.0,0.0,469075.84,0,0
569,4,2561698.04,2561698.04,0.0,0.0,0.0,1,0
297,0,165483.5,15533836.16,15699319.66,4228390.07,4062906.57,0,0
395,0,216470.85,2060492.41,2276963.27,1045740.94,829270.08,0,0
225,1,114985.72,0.0,0.0,316689.95,431675.67,0,0
308,3,13043.2,0.0,0.0,0.0,0.0,0,0
42,1,205699.76,15508.0,0.0,0.0,205699.76,0,0
687,0,66098.41,4962080.14,5028178.54,459673.41,393575.0,0,0
250,4,349309.76,11974.0,0.0,125746.48,475056.24,0,0
215,3,40045.32,0.0,0.0,0.0,0.0,0,0
95,0,317947.98,14518.0,332465.98,536014.71,218066.74,0,0
379,0,237454.02,20034.0,257488.02,171355.26,0.0,0,0
406,1,106596.14,106596.14,0.0,0.0,106596.14,1,0
401,1,72436.77,702.0,0.0,143818.01,216254.78,0,0
324,1,239592.52,3034.0,0.0,36862898.07,37102490.59,0,0
182,0,74741.03,90631.0,165372.03,1539056.71,1464315.68,0,0
305,1,388397.15,351511.0,0.0,0.0,388397.15,0,0
379,1,168896.88,0.0,0.0,1502957.9,1671854.78,0,0
231,3,18342.12,53735.45,35393.33,0.0,0.0,0,0
305,0,211138.36,20006.0,231144.36,0.0,0.0,0,0
211,3,721.32,347207.0,346485.68,0.0,0.0,0,0
202,3,7138.45,192.0,0.0,0.0,0.0,0,0
155,4,499277.01,21184.0,0.0,4550811.85,5050088.86,0,0
277,3,3529.07,53830.0,50300.93,0.0,0.0,0,0
141,4,370382.39,370382.39,0.0,0.0,0.0,1,0
326,3,1192.13,31427.0,30234.87,0.0,0.0,0,0
282,1,37337.44,62692.17,25354.74,20499411.06,20536748.5,0,0
563,4,190662.7,190662.7,0.0,0.0,0.0,1,0
260,3,3361.14,0.0,0.0,0.0,0.0,0,0
161,4,197183.07,0.0,0.0,8650310.64,8847493.71,0,0
157,4,2498837.82,2498837.82,0.0,0.0,0.0,1,0
158,1,280880.94,284091.29,3210.36,1517425.41,1798306.35,0,0
140,1,189585.76,141978.0,0.0,685111.11,874696.87,0,0
165,4,150577.81,194985.37,44407.55,192366.36,342944.18,0,0
36,4,636.0,636.0,0.0,0.0,0.0,1,0
20,1,218593.32,0.0,0.0,8886947.52,9105540.84,0,0
133,3,37042.79,79558.0,42515.21,0.0,0.0,0,0
280,1,114278.07,9293.0,0.0,0.0,114278.07,0,0
19,1,112960.15,0.0,0.0,745526.21,858486.36,0,0
14,4,197211.61,178159.58,0.0,2420490.15,2617701.76,0,0
157,3,6953.79,0.0,0.0,0.0,0.0,0,0
41,2,2449.9,10120.0,7670.1,2784662.81,2787112.71,0,0
15,3,10582.99,40267.0,29684.01,0.0,0.0,0,0
673,4,329055.47,329055.47,0.0,0.0,0.0,1,0
253,0,48385.66,600802.0,649187.66,77666.04,29280.39,0,0
402,0,4719.42,99345.0,104064.42,0.0,0.0,0,0
17,1,471000.2,0.0,0.0,1420487.59,2198935.36,0,0
324,3,4822.64,0.0,0.0,0.0,0.0,0,0
240,3,9349.52,0.0,0.0,0.0,0.0,0,0
405,3,28804.77,825204.6,796399.83,0.0,0.0,0,0
323,4,4472291.76,26549.0,0.0,134484.39,4606776.15,0,0
199,4,465498.74,465498.74,0.0,0.0,0.0,1,0
252,0,162171.16,2058664.32,2220835.48,657287.11,495115.94,0,0
139,3,23596.71,0.0,0.0,0.0,0.0,0,0
534,4,771024.82,771024.82,0.0,0.0,0.0,1,0
393,1,151597.36,0.0,0.0,3082085.02,3233682.38,0,0
44,3,12169.09,46185.27,34016.19,0.0,0.0,0,0
261,4,327951.99,0.0,0.0,518650.4,846602.38,0,0
374,1,330061.88,147693.0,0.0,0.0,330061.88,0,0
681,0,20187.77,3143.0,23330.77,231467.04,211279.27,0,0
282,3,5517.47,0.0,0.0,0.0,0.0,0,0
479,4,799517.33,799517.33,0.0,0.0,0.0,1,0
187,0,144929.48,20995.0,165924.48,0.0,0.0,0,0
161,1,70231.3,0.0,0.0,791437.76,861669.07,0,0
379,4,1448057.11,0.0,0.0,37282425.06,38746046.28,0,0
370,0,445064.71,11138.0,456202.71,42059.73,0.0,0,0
214,3,10383.64,261.0,0.0,0.0,0.0,0,0
307,1,21454.26,1150.0,0.0,0.0,21454.26,0,0
354,3,23901.73,29516.09,5614.36,0.0,0.0,0,0
17,3,23997.94,0.0,0.0,0.0,0.0,0,0
349,1,285581.77,0.0,0.0,358908.07,644489.84,0,0
323,1,143582.14,6907.71,0.0,564236.52,707818.66,0,0
21,3,1387.49,100322.0,98934.51,0.0,0.0,0,0
43,3,26272.04,0.0,0.0,0.0,0.0,0,0
624,4,69912.57,69912.57,0.0,0.0,0.0,1,0
179,1,44705.6,0.0,0.0,2526512.75,2571218.35,0,0
234,1,225923.37,225923.37,0.0,3140128.43,3366051.8,1,0
205,0,106374.03,640065.75,746439.78,287181.16,180807.13,0,0
702,4,240746.27,240746.27,0.0,0.0,0.0,1,0
354,0,109406.34,45776.02,155182.37,119610.35,10204.01,0,0
178,1,66000.7,0.0,0.0,1440441.11,1506441.82,0,0
11,1,25104.03,0.0,0.0,1601069.11,1626173.14,0,0
250,3,49164.01,0.0,0.0,0.0,0.0,0,0
464,4,1219062.64,1219062.64,0.0,0.0,0.0,1,0
204,0,100324.07,7755496.0,7855820.06,1800720.19,1700396.12,0,0
36,3,82084.14,93832.64,11748.5,0.0,0.0,0,0
514,1,98698.89,0.0,0.0,353207.8,451906.69,0,0
347,3,2998.96,0.0,0.0,0.0,0.0,0,0
603,1,1263340.66,1263340.66,0.0,4780628.29,6043968.95,1,0
231,0,70953.48,2012369.24,2083322.72,494298.29,423344.81,0,0
324,4,2329221.45,224.0,0.0,0.0,2329221.45,0,0
305,0,122335.77,11723595.72,11845931.49,1904741.94,1782406.17,0,0
512,4,127120.88,127120.88,0.0,0.0,0.0,1,0
251,4,609416.21,609416.21,0.0,0.0,0.0,1,0
250,1,75763.36,0.0,0.0,759475.89,835239.25,0,0
286,3,5542.73,16172.0,10629.27,0.0,0.0,0,0
256,0,12092.44,1004.0,13096.44,560768.58,548676.14,0,0
402,1,121223.85,0.0,0.0,336978.88,458202.73,0,0
131,1,45965.12,4672.0,0.0,2489072.2,2535037.32,0,0
564,1,1246169.57,1246169.57,0.0,4197204.09,5443373.66,1,0
377,3,9536.22,0.0,0.0,0.0,0.0,0,0
369,1,137056.24,189551.21,52494.97,2876266.94,3013323.18,0,0
646,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0
276,0,109254.08,300.0,109554.08,187838.49,78584.41,0,0
162,3,11726.43,128.0,0.0,0.0,0.0,0,0
15,3,16230.18,568603.67,552373.5,0.0,0.0,0,0
326,1,151912.05,2778.0,0.0,0.0,151912.05,0,0
336,1,170038.31,170038.31,0.0,88268.89,258307.2,1,0
284,0,118834.97,14539.0,133373.97,0.0,0.0,0,0
483,1,526119.49,526119.49,0.0,340510.43,866629.92,1,0
18,3,23576.04,81170.38,57594.35,0.0,0.0,0,0
164,3,7718.94,69894.54,62175.6,0.0,0.0,0,0
179,1,445705.76,445705.76,0.0,0.0,445705.76,1,0
301,3,7948.05,252549.0,244600.95,0.0,0.0,0,0
644,1,228751.77,228751.77,0.0,702234.36,930986.13,1,0
264,3,5434.54,0.0,0.0,0.0,0.0,0,0
331,4,398219.08,398219.08,0.0,0.0,0.0,1,0
159,0,473758.22,8592040.95,9065799.17,6454711.45,5980953.22,0,0
376,1,68610.32,153885.0,85274.68,0.0,68610.32,0,0
374,3,33671.4,0.0,0.0,0.0,0.0,0,0
237,1,236592.69,0.0,0.0,1493210.65,1729803.34,0,0
13,1,396689.76,0.0,0.0,413729.03,810418.78,0,0
17,1,374468.49,0.0,0.0,1076509.15,1450977.65,0,0
379,1,84319.4,36608.0,0.0,627950.83,712270.23,0,0
404,4,101290.91,0.0,0.0,502356.89,603647.79,0,0
283,0,308356.58,6588550.01,6896906.58,495142.54,186785.96,0,0
11,1,116422.72,14342.0,0.0,0.0,183124.27,0,0
157,3,3693.57,31909.0,28215.43,0.0,0.0,0,0
163,3,17679.29,0.0,0.0,0.0,0.0,0,0
130,4,174372.75,0.0,0.0,614309.17,788681.92,0,0
380,3,1856.4,149655.0,147798.6,0.0,0.0,0,0
279,1,236757.45,0.0,0.0,1117259.88,1354017.33,0,0
133,4,1039455.06,526509.0,0.0,79205.52,1016628.86,0,0
254,1,330028.2,509174.0,179145.8,3129586.66,3459614.86,0,0
252,2,9965.6,501654.0,491688.4,36242.04,46207.64,0,0
397,1,113050.69,0.0,0.0,421531.84,534582.53,0,0
19,0,59967.07,17012.0,76979.07,145595.0,0.0,0,0
520,4,53325.6,53325.6,0.0,0.0,0.0,1,0
307,1,95165.06,830.0,0.0,305756.25,400921.31,0,0
686,4,1410967.6,39615.0,0.0,80982.62,1491950.21,0,0
595,0,253343.74,3060419.41,3313763.15,295873.84,42530.09,0,0
303,0,151223.51,7506973.87,7658197.38,721871.49,570647.98,0,0
93,1,886588.02,886588.02,0.0,0.0,886588.02,1,0
402,1,153927.53,6999.49,0.0,1637204.97,1791132.5,0,0
369,1,89596.79,89596.79,0.0,0.0,89596.79,1,0
229,3,6341.69,38681.64,32339.95,0.0,0.0,0,0
256,3,163.43,2357.0,2193.57,0.0,0.0,0,0
185,1,404906.66,31062.0,0.0,61492.34,466399.0,0,0
161,1,239026.93,26799.0,0.0,569183.79,808210.72,0,0
331,0,139295.21,3818105.32,3957400.53,2501649.58,2446702.67,0,0
68,1,915266.65,915266.65,0.0,2415414.35,3330681.0,1,0
129,1,163572.91,0.0,0.0,2699121.19,2862694.1,0,0
707,4,226402.77,226402.77,0.0,0.0,0.0,1,0
257,0,173286.36,21071.0,194357.36,1172515.44,999229.08,0,0
404,3,17168.92,0.0,0.0,0.0,0.0,0,0
513,4,1530378.45,1530378.45,0.0,0.0,0.0,1,0
235,0,42534.76,21885400.76,21927935.52,1027894.61,985359.86,0,0
376,0,18788.77,80207.0,98995.77,0.0,0.0,0,0
538,1,1253358.42,1253358.42,0.0,8398499.24,9651857.66,1,0
44,1,274532.42,0.0,0.0,385549.84,660082.26,0,0
143,0,234542.05,4120376.17,4354918.22,2323518.7,2088976.65,0,0
372,3,14167.99,0.0,0.0,0.0,0.0,0,0
282,4,15863.7,57971.0,42107.3,0.0,15863.7,0,0
374,1,7466.12,7466.12,0.0,0.0,7466.12,1,0
237,0,91924.78,2442199.42,2534124.2,2974503.86,2882579.08,0,0
205,3,6272.77,43816.55,37543.78,0.0,0.0,0,0
163,3,10784.69,8066.0,0.0,0.0,0.0,0,0
162,4,474804.48,23181.0,0.0,184127.56,658932.04,0,0
161,1,361687.88,0.0,0.0,479346.66,592580.15,0,0
297,1,3105902.49,3105902.49,0.0,2966634.88,6072537.37,1,0
375,0,78910.5,618018.49,696928.99,136431.78,57521.28,0,0
121,4,1241118.86,1241118.86,0.0,0.0,0.0,1,0
350,3,28861.56,2013.0,0.0,0.0,0.0,0,0
300,0,78486.78,2869924.8,2948411.58,1310071.64,1231584.86,0,0
236,3,28510.66,46351.0,17840.34,0.0,0.0,0,0
252,0,53365.42,10342846.75,10396212.17,66929.09,13563.67,0,0
495,3,10976.29,148427.0,137450.71,0.0,0.0,0,0
284,4,430323.05,75494.0,0.0,33452.28,463775.33,0,0
656,1,120232.47,0.0,0.0,1950815.01,2071047.48,0,0
19,1,158949.14,488.0,0.0,1563479.88,1757096.85,0,0
155,1,231039.09,0.0,0.0,499032.11,730071.2,0,0
209,1,260110.39,0.0,0.0,2093242.41,2353352.79,0,0
457,1,173020.24,173020.24,0.0,95201.75,268221.99,1,0
307,0,211689.83,111078.0,322767.83,0.0,0.0,0,0
304,1,197241.96,2062.0,0.0,3474336.9,3671578.86,0,0
256,0,319724.37,1809.0,321533.37,0.0,0.0,0,0
348,1,222450.72,103164.0,0.0,0.0,222450.72,0,0
684,3,4363.46,0.0,0.0,0.0,0.0,0,0
397,1,2199.31,107884.0,105684.69,0.0,2199.31,0,0
377,1,201481.59,44835.0,0.0,0.0,201481.59,0,0
518,4,242896.12,242896.12,0.0,0.0,0.0,1,0
261,4,196561.69,196561.69,0.0,0.0,0.0,1,0
276,4,2554948.41,2554948.41,0.0,0.0,0.0,1,0
132,3,14330.33,33848.77,19518.44,0.0,0.0,0,0
245,4,688034.32,688034.32,0.0,0.0,0.0,1,0
212,0,236634.15,6509544.89,6746179.04,344601.44,107967.28,0,0
